Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,82403,-,-,-,33.93,-117.46,-8,239,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2015,2,6,23,30,0,0,0,0,5,159.93,0.148,0.7000000000000001,78.35000000000001,11,980.0
2015,2,7,0,0,0,0,0,0,5,161.42000000000002,0.148,0.8,77.48,11,980.0
2015,2,7,0,30,0,0,0,0,5,160.52,0.148,0.8,77.46000000000001,10,980.0
2015,2,7,1,0,0,0,0,0,4,157.53,0.148,0.8,75.72,10,980.0
2015,2,7,1,30,0,0,0,0,4,153.13,0.148,0.8,81.0,10,970.0
2015,2,7,2,0,0,0,0,0,4,147.92000000000002,0.148,0.8,78.32000000000001,10,970.0
2015,2,7,2,30,0,0,0,0,4,142.24,0.148,0.8,78.3,10,970.0
2015,2,7,3,0,0,0,0,0,3,136.3,0.148,0.8,75.04,10,970.0
2015,2,7,3,30,0,0,0,0,3,130.19,0.148,0.7000000000000001,75.04,10,970.0
2015,2,7,4,0,0,0,0,0,3,124.01,0.148,0.7000000000000001,72.38,10,970.0
2015,2,7,4,30,0,0,0,0,3,117.79,0.148,0.6000000000000001,72.39,10,970.0
2015,2,7,5,0,0,0,0,0,2,111.57000000000001,0.148,0.6000000000000001,65.96000000000001,10,970.0
2015,2,7,5,30,0,0,0,0,2,105.38,0.148,0.6000000000000001,65.97,10,970.0
2015,2,7,6,0,0,0,0,0,2,99.25,0.148,0.6000000000000001,65.02,10,980.0
2015,2,7,6,30,0,0,0,0,2,93.22,0.148,0.6000000000000001,60.82,11,980.0
2015,2,7,7,0,17,290,30,0,4,87.31,0.148,0.6000000000000001,63.78,13,980.0
2015,2,7,7,30,35,552,116,0,4,81.57000000000001,0.148,0.5,59.72,14,980.0
2015,2,7,8,0,47,688,213,0,5,76.03,0.148,0.5,57.2,16,980.0
2015,2,7,8,30,55,773,310,0,5,70.76,0.148,1.2000000000000002,50.32,17,980.0
2015,2,7,9,0,63,823,400,0,8,65.83,0.148,1.9000000000000001,55.65,19,980.0
2015,2,7,9,30,68,862,482,0,9,61.32,0.148,2.3000000000000003,52.28,20,980.0
2015,2,7,10,0,79,870,548,0,10,57.34,0.148,2.8000000000000003,54.0,21,980.0
2015,2,7,10,30,82,889,605,0,10,54.01,0.148,3.0,53.99,21,980.0
2015,2,7,11,0,87,895,645,0,11,51.46,0.148,3.2,57.11,22,980.0
2015,2,7,11,30,88,902,670,0,11,49.81,0.148,3.3000000000000003,57.09,22,980.0
2015,2,7,12,0,91,897,678,1,12,49.15,0.148,3.4000000000000004,56.56,22,970.0
2015,2,7,12,30,91,894,671,1,12,49.52,0.148,3.4000000000000004,60.13,22,970.0
2015,2,7,13,0,98,865,644,2,12,50.910000000000004,0.148,3.4000000000000004,62.31,22,970.0
2015,2,7,13,30,96,849,605,2,12,53.22,0.148,3.4000000000000004,62.300000000000004,21,970.0
2015,2,7,14,0,93,825,550,0,12,56.35,0.148,3.4000000000000004,63.67,21,970.0
2015,2,7,14,30,88,793,483,3,12,60.17,0.148,3.2,67.74,20,970.0
2015,2,7,15,0,85,0,85,3,13,64.54,0.148,3.1,68.57000000000001,20,970.0
2015,2,7,15,30,107,0,107,3,13,69.37,0.148,2.6,73.0,19,970.0
2015,2,7,16,0,56,0,56,3,13,74.55,0.148,2.2,78.7,19,970.0
2015,2,7,16,30,37,0,37,3,13,80.02,0.148,1.5,89.4,17,970.0
2015,2,7,17,0,25,266,45,0,13,85.71000000000001,0.148,0.8,95.91,16,970.0
2015,2,7,17,30,0,0,0,1,13,91.58,0.148,0.7000000000000001,100.0,15,980.0
2015,2,7,18,0,0,0,0,0,13,97.58,0.148,0.7000000000000001,100.0,15,980.0
2015,2,7,18,30,0,0,0,0,13,103.68,0.148,0.6000000000000001,100.0,15,980.0
2015,2,7,19,0,0,0,0,0,13,109.85000000000001,0.148,0.6000000000000001,100.0,15,980.0
2015,2,7,19,30,0,0,0,0,13,116.05,0.148,0.5,100.0,15,980.0
2015,2,7,20,0,0,0,0,0,13,122.27,0.148,0.5,100.0,15,980.0
2015,2,7,20,30,0,0,0,0,13,128.46,0.148,0.5,100.0,15,980.0
2015,2,7,21,0,0,0,0,0,12,134.58,0.148,0.5,99.78,15,980.0
2015,2,7,21,30,0,0,0,0,12,140.56,0.148,0.4,99.77,15,980.0
2015,2,7,22,0,0,0,0,0,12,146.3,0.148,0.4,99.57000000000001,15,980.0
2015,2,7,22,30,0,0,0,0,12,151.63,0.148,0.30000000000000004,99.56,14,980.0
2015,2,7,23,0,0,0,0,0,12,156.25,0.148,0.30000000000000004,99.42,14,980.0
2015,2,7,23,30,0,0,0,0,11,159.63,0.148,0.2,100.0,14,970.0
2015,2,8,0,0,0,0,0,0,11,161.1,0.148,0.2,100.0,14,970.0
2015,2,8,0,30,0,0,0,0,11,160.22,0.148,0.1,100.0,14,970.0
2015,2,8,1,0,0,0,0,0,11,157.26,0.148,0.1,100.0,14,970.0
2015,2,8,1,30,0,0,0,0,11,152.91,0.148,0.2,100.0,13,970.0
2015,2,8,2,0,0,0,0,0,11,147.73,0.148,0.30000000000000004,100.0,13,970.0
2015,2,8,2,30,0,0,0,0,11,142.07,0.148,0.4,100.0,12,970.0
2015,2,8,3,0,0,0,0,0,11,136.13,0.148,0.5,100.0,12,970.0
2015,2,8,3,30,0,0,0,0,9,130.04,0.148,0.5,100.0,12,970.0
2015,2,8,4,0,0,0,0,0,9,123.86,0.148,0.6000000000000001,100.0,12,970.0
2015,2,8,4,30,0,0,0,0,9,117.63,0.148,0.6000000000000001,100.0,12,970.0
2015,2,8,5,0,0,0,0,0,9,111.41,0.148,0.7000000000000001,100.0,12,980.0
2015,2,8,5,30,0,0,0,0,9,105.22,0.148,0.7000000000000001,100.0,11,980.0
2015,2,8,6,0,0,0,0,0,9,99.09,0.148,0.7000000000000001,100.0,11,980.0
2015,2,8,6,30,0,0,0,0,11,93.05,0.148,1.0,100.0,12,980.0
2015,2,8,7,0,18,270,32,0,11,87.13,0.148,1.4000000000000001,100.0,14,980.0
2015,2,8,7,30,37,531,117,0,12,81.38,0.148,1.5,93.73,15,980.0
2015,2,8,8,0,48,690,217,0,12,75.83,0.148,1.7000000000000002,84.64,16,980.0
2015,2,8,8,30,56,777,315,0,12,70.55,0.148,1.2000000000000002,74.52,18,980.0
2015,2,8,9,0,59,842,407,0,11,65.6,0.148,0.8,61.67,21,980.0
2015,2,8,9,30,64,881,490,0,11,61.07,0.148,1.0,54.5,22,980.0
2015,2,8,10,0,68,906,561,0,9,57.07,0.148,1.3,42.57,24,980.0
2015,2,8,10,30,70,925,618,0,9,53.730000000000004,0.148,1.7000000000000002,42.56,25,980.0
2015,2,8,11,0,73,935,660,0,9,51.160000000000004,0.148,2.1,40.36,26,970.0
2015,2,8,11,30,74,942,686,0,9,49.5,0.148,2.4000000000000004,40.34,26,970.0
2015,2,8,12,0,76,940,695,0,10,48.83,0.148,2.7,39.32,26,970.0
2015,2,8,12,30,76,938,689,0,10,49.21,0.148,2.8000000000000003,39.31,26,970.0
2015,2,8,13,0,77,926,665,0,10,50.6,0.148,2.9000000000000004,40.87,27,970.0
2015,2,8,13,30,75,913,626,0,10,52.93,0.148,2.9000000000000004,43.38,26,970.0
2015,2,8,14,0,74,890,571,0,11,56.07,0.148,2.9000000000000004,44.88,26,970.0
2015,2,8,14,30,71,862,503,0,11,59.9,0.148,2.9000000000000004,47.65,25,970.0
2015,2,8,15,0,67,819,423,0,11,64.29,0.148,3.0,49.51,25,970.0
2015,2,8,15,30,61,764,333,0,11,69.13,0.148,2.6,52.61,23,970.0
2015,2,8,16,0,53,679,237,0,12,74.33,0.148,2.3000000000000003,60.0,22,970.0
2015,2,8,16,30,42,552,139,0,12,79.81,0.148,1.8,72.27,20,970.0
2015,2,8,17,0,24,334,50,0,13,85.51,0.148,1.3,85.85000000000001,18,970.0
2015,2,8,17,30,0,0,0,0,13,91.39,0.148,1.2000000000000002,91.54,17,970.0
2015,2,8,18,0,0,0,0,0,14,97.4,0.148,1.1,94.95,17,970.0
2015,2,8,18,30,0,0,0,0,14,103.5,0.148,1.0,100.0,16,970.0
2015,2,8,19,0,0,0,0,0,14,109.67,0.148,1.0,100.0,16,970.0
2015,2,8,19,30,0,0,0,0,14,115.88,0.148,0.9,100.0,15,970.0
2015,2,8,20,0,0,0,0,0,14,122.10000000000001,0.148,0.8,100.0,15,980.0
2015,2,8,20,30,0,0,0,0,13,128.29,0.148,0.7000000000000001,100.0,15,980.0
2015,2,8,21,0,0,0,0,0,13,134.4,0.148,0.7000000000000001,100.0,15,980.0
2015,2,8,21,30,0,0,0,0,13,140.37,0.148,0.6000000000000001,100.0,15,980.0
2015,2,8,22,0,0,0,0,0,13,146.09,0.148,0.6000000000000001,100.0,15,980.0
2015,2,8,22,30,0,0,0,0,13,151.4,0.148,0.5,100.0,15,980.0
2015,2,8,23,0,0,0,0,0,13,155.98,0.148,0.5,100.0,15,980.0
2015,2,8,23,30,0,0,0,0,13,159.33,0.148,0.5,100.0,14,980.0
2015,2,9,0,0,0,0,0,0,13,160.78,0.148,0.5,100.0,14,980.0
2015,2,9,0,30,0,0,0,0,11,159.92000000000002,0.148,0.5,100.0,14,980.0
2015,2,9,1,0,0,0,0,0,11,157.0,0.148,0.6000000000000001,100.0,14,980.0
2015,2,9,1,30,0,0,0,0,11,152.68,0.148,0.6000000000000001,100.0,13,980.0
2015,2,9,2,0,0,0,0,0,11,147.52,0.148,0.7000000000000001,100.0,13,980.0
2015,2,9,2,30,0,0,0,0,11,141.88,0.148,0.7000000000000001,100.0,13,980.0
2015,2,9,3,0,0,0,0,0,11,135.96,0.148,0.8,100.0,13,980.0
2015,2,9,3,30,0,0,0,0,11,129.88,0.148,0.8,100.0,13,980.0
2015,2,9,4,0,0,0,0,0,11,123.7,0.148,0.8,100.0,13,980.0
2015,2,9,4,30,0,0,0,0,11,117.48,0.148,0.8,100.0,12,980.0
2015,2,9,5,0,0,0,0,0,11,111.26,0.148,0.8,100.0,12,980.0
2015,2,9,5,30,0,0,0,0,11,105.06,0.148,0.8,100.0,12,980.0
2015,2,9,6,0,0,0,0,0,11,98.93,0.148,0.8,100.0,12,980.0
2015,2,9,6,30,0,0,0,0,11,92.88,0.148,1.0,100.0,13,980.0
2015,2,9,7,0,19,278,34,0,12,86.95,0.148,1.2000000000000002,95.35000000000001,15,980.0
2015,2,9,7,30,38,540,121,0,12,81.18,0.148,1.2000000000000002,89.36,16,980.0
2015,2,9,8,0,49,701,223,0,11,75.62,0.148,1.4000000000000001,72.49,18,980.0
2015,2,9,8,30,57,792,324,0,11,70.33,0.148,1.5,63.88,19,980.0
2015,2,9,9,0,62,860,420,0,8,65.36,0.148,1.7000000000000002,46.88,21,980.0
2015,2,9,9,30,66,903,507,0,8,60.82,0.148,2.0,44.08,22,980.0
2015,2,9,10,0,71,933,582,0,6,56.800000000000004,0.148,2.3000000000000003,36.67,23,980.0
2015,2,9,10,30,73,956,643,0,6,53.44,0.148,2.5,36.660000000000004,23,970.0
2015,2,9,11,0,74,973,689,0,4,50.86,0.148,2.8000000000000003,30.59,24,970.0
2015,2,9,11,30,75,982,718,0,4,49.18,0.148,3.0,30.580000000000002,24,970.0
2015,2,9,12,0,76,988,730,0,3,48.51,0.148,3.2,27.42,25,970.0
2015,2,9,12,30,76,988,725,0,3,48.89,0.148,3.2,27.400000000000002,25,970.0
2015,2,9,13,0,75,981,703,0,1,50.29,0.148,3.3000000000000003,24.86,25,970.0
2015,2,9,13,30,74,971,663,0,1,52.63,0.148,3.2,24.85,24,970.0
2015,2,9,14,0,71,954,608,0,0,55.79,0.148,3.1,23.28,24,970.0
2015,2,9,14,30,68,929,538,0,0,59.64,0.148,2.9000000000000004,24.73,23,970.0
2015,2,9,15,0,64,892,455,0,0,64.04,0.148,2.8000000000000003,26.16,23,970.0
2015,2,9,15,30,58,840,361,0,0,68.9,0.148,2.1,29.59,21,970.0
2015,2,9,16,0,51,759,259,0,4,74.11,0.149,1.5,41.17,20,970.0
2015,2,9,16,30,41,635,155,0,4,79.60000000000001,0.149,1.3,49.800000000000004,17,970.0
2015,2,9,17,0,25,411,58,0,5,85.31,0.149,1.2000000000000002,61.24,15,970.0
2015,2,9,17,30,0,0,0,0,5,91.2,0.149,1.1,65.4,14,970.0
2015,2,9,18,0,0,0,0,0,6,97.22,0.149,1.0,68.74,14,970.0
2015,2,9,18,30,0,0,0,0,6,103.33,0.149,0.9,68.75,13,970.0
2015,2,9,19,0,0,0,0,0,6,109.5,0.149,0.8,70.3,13,970.0
2015,2,9,19,30,0,0,0,0,6,115.71000000000001,0.149,0.7000000000000001,70.3,13,970.0
2015,2,9,20,0,0,0,0,0,6,121.93,0.149,0.6000000000000001,70.64,13,970.0
2015,2,9,20,30,0,0,0,0,6,128.11,0.149,0.6000000000000001,75.45,13,970.0
2015,2,9,21,0,0,0,0,0,6,134.22,0.149,0.7000000000000001,74.9,13,970.0
2015,2,9,21,30,0,0,0,0,6,140.18,0.149,0.8,80.05,12,970.0
2015,2,9,22,0,0,0,0,0,6,145.88,0.149,0.9,79.53,12,970.0
2015,2,9,22,30,0,0,0,0,6,151.16,0.149,0.9,79.52,11,970.0
2015,2,9,23,0,0,0,0,0,6,155.71,0.149,1.0,78.43,11,970.0
2015,2,9,23,30,0,0,0,0,6,159.03,0.149,1.0,83.85000000000001,11,970.0
2015,2,10,0,0,0,0,0,0,6,160.46,0.149,1.0,82.12,11,970.0
2015,2,10,0,30,0,0,0,0,6,159.61,0.149,1.0,82.10000000000001,11,970.0
2015,2,10,1,0,0,0,0,0,5,156.72,0.149,1.1,80.67,11,970.0
2015,2,10,1,30,0,0,0,0,5,152.44,0.149,1.1,86.29,10,970.0
2015,2,10,2,0,0,0,0,0,5,147.31,0.149,1.2000000000000002,85.51,10,970.0
2015,2,10,2,30,0,0,0,0,5,141.69,0.149,1.2000000000000002,85.5,10,970.0
2015,2,10,3,0,0,0,0,0,5,135.79,0.149,1.3,85.49,10,970.0
2015,2,10,3,30,0,0,0,0,5,129.71,0.149,1.3,91.51,9,970.0
2015,2,10,4,0,0,0,0,0,5,123.53,0.149,1.3,91.09,9,970.0
2015,2,10,4,30,0,0,0,0,5,117.32000000000001,0.149,1.3,91.09,8,970.0
2015,2,10,5,0,0,0,0,0,5,111.09,0.149,1.3,88.94,8,970.0
2015,2,10,5,30,0,0,0,0,5,104.9,0.149,1.3,88.95,8,970.0
2015,2,10,6,0,0,0,0,0,4,98.76,0.149,1.4000000000000001,86.13,8,970.0
2015,2,10,6,30,0,0,0,0,4,92.7,0.149,1.8,75.22,10,970.0
2015,2,10,7,0,19,351,39,0,5,86.76,0.149,2.2,66.65,13,970.0
2015,2,10,7,30,36,607,131,0,5,80.99,0.149,2.7,58.45,15,970.0
2015,2,10,8,0,48,744,235,0,4,75.41,0.149,3.3000000000000003,48.910000000000004,17,970.0
2015,2,10,8,30,56,830,338,0,4,70.10000000000001,0.149,3.5,43.06,19,970.0
2015,2,10,9,0,62,887,435,0,1,65.12,0.149,3.8000000000000003,30.240000000000002,21,970.0
2015,2,10,9,30,66,927,522,0,1,60.56,0.149,3.6,28.42,22,970.0
2015,2,10,10,0,72,948,595,0,-1,56.53,0.149,3.5,21.51,24,970.0
2015,2,10,10,30,75,968,656,0,-1,53.14,0.149,3.3000000000000003,20.240000000000002,25,970.0
2015,2,10,11,0,79,977,700,0,-1,50.550000000000004,0.149,3.1,17.830000000000002,26,970.0
2015,2,10,11,30,80,985,728,0,-1,48.86,0.149,2.9000000000000004,17.82,26,970.0
2015,2,10,12,0,82,985,739,0,-2,48.19,0.149,2.8000000000000003,16.36,27,970.0
2015,2,10,12,30,81,983,732,0,-2,48.57,0.149,2.6,16.35,27,970.0
2015,2,10,13,0,80,977,709,0,-2,49.980000000000004,0.149,2.5,16.29,27,970.0
2015,2,10,13,30,79,965,668,0,-2,52.33,0.149,2.4000000000000004,16.29,27,970.0
2015,2,10,14,0,77,944,612,0,-2,55.5,0.149,2.3000000000000003,16.4,27,970.0
2015,2,10,14,30,73,917,541,0,-2,59.370000000000005,0.149,2.1,17.400000000000002,26,970.0
2015,2,10,15,0,69,878,457,0,-1,63.79,0.149,2.0,18.44,26,970.0
2015,2,10,15,30,63,825,363,0,-1,68.66,0.149,1.5,20.8,24,970.0
2015,2,10,16,0,55,744,262,0,4,73.89,0.149,1.0,35.910000000000004,22,970.0
2015,2,10,16,30,44,619,158,0,4,79.39,0.149,1.0,40.67,19,970.0
2015,2,10,17,0,27,398,60,0,3,85.12,0.149,1.1,43.22,17,970.0
2015,2,10,17,30,0,0,0,0,3,91.01,0.149,1.1,49.160000000000004,16,970.0
2015,2,10,18,0,0,0,0,0,3,97.03,0.149,1.2000000000000002,51.35,15,970.0
2015,2,10,18,30,0,0,0,0,3,103.15,0.149,1.2000000000000002,54.84,14,970.0
2015,2,10,19,0,0,0,0,0,2,109.33,0.149,1.4000000000000001,51.39,14,970.0
2015,2,10,19,30,0,0,0,0,2,115.54,0.149,1.4000000000000001,54.9,13,970.0
2015,2,10,20,0,0,0,0,0,1,121.76,0.149,1.5,50.910000000000004,13,970.0
2015,2,10,20,30,0,0,0,0,1,127.94,0.149,1.5,50.910000000000004,12,970.0
2015,2,10,21,0,0,0,0,0,0,134.03,0.149,1.6,47.77,12,970.0
2015,2,10,21,30,0,0,0,0,0,139.98,0.149,1.6,51.050000000000004,12,970.0
2015,2,10,22,0,0,0,0,0,0,145.67000000000002,0.149,1.7000000000000002,47.980000000000004,12,970.0
2015,2,10,22,30,0,0,0,0,0,150.92000000000002,0.149,1.7000000000000002,47.97,12,970.0
2015,2,10,23,0,0,0,0,0,-1,155.44,0.149,1.8,45.28,12,970.0
2015,2,10,23,30,0,0,0,0,-1,158.72,0.149,1.8,45.28,11,970.0
2015,2,11,0,0,0,0,0,0,-1,160.14000000000001,0.149,1.8,43.2,11,970.0
2015,2,11,0,30,0,0,0,0,-1,159.3,0.149,1.8,46.2,11,970.0
2015,2,11,1,0,0,0,0,0,-2,156.44,0.149,1.9000000000000001,44.44,11,970.0
2015,2,11,1,30,0,0,0,0,-2,152.19,0.149,2.0,44.44,11,970.0
2015,2,11,2,0,0,0,0,0,-3,147.1,0.149,2.2,42.71,11,970.0
2015,2,11,2,30,0,0,0,0,-3,141.5,0.149,2.3000000000000003,42.71,11,970.0
2015,2,11,3,0,0,0,0,0,-3,135.6,0.149,2.4000000000000004,38.62,11,970.0
2015,2,11,3,30,0,0,0,0,-3,129.53,0.149,2.3000000000000003,41.300000000000004,11,970.0
2015,2,11,4,0,0,0,0,0,-3,123.36,0.149,2.3000000000000003,41.72,11,970.0
2015,2,11,4,30,0,0,0,0,-3,117.15,0.149,2.3000000000000003,41.74,11,970.0
2015,2,11,5,0,0,0,0,0,-3,110.93,0.149,2.3000000000000003,42.660000000000004,11,970.0
2015,2,11,5,30,0,0,0,0,-3,104.73,0.149,2.3000000000000003,42.67,11,970.0
2015,2,11,6,0,0,0,0,1,-2,98.58,0.149,2.4000000000000004,40.75,11,970.0
2015,2,11,6,30,0,0,0,1,-2,92.52,0.149,2.9000000000000004,35.71,13,970.0
2015,2,11,7,0,21,318,40,0,-2,86.57000000000001,0.149,3.4000000000000004,32.83,15,970.0
2015,2,11,7,30,39,578,132,0,-2,80.78,0.149,3.9000000000000004,30.79,17,970.0
2015,2,11,8,0,52,720,236,0,-1,75.2,0.149,4.5,27.35,19,970.0
2015,2,11,8,30,60,808,338,0,-1,69.87,0.149,4.800000000000001,25.69,20,970.0
2015,2,11,9,0,66,867,435,0,-2,64.87,0.149,5.2,21.330000000000002,22,970.0
2015,2,11,9,30,71,907,521,0,-2,60.300000000000004,0.149,5.0,20.06,23,970.0
2015,2,11,10,0,78,928,594,0,-4,56.25,0.149,4.800000000000001,17.19,24,970.0
2015,2,11,10,30,81,947,653,1,-4,52.85,0.149,4.5,16.18,25,970.0
2015,2,11,11,0,84,959,697,0,-4,50.230000000000004,0.149,4.2,14.290000000000001,26,970.0
2015,2,11,11,30,85,966,725,0,-4,48.54,0.149,4.0,14.290000000000001,26,970.0
2015,2,11,12,0,86,967,735,0,-5,47.86,0.149,3.8000000000000003,13.16,26,970.0
2015,2,11,12,30,183,683,638,8,-5,48.24,0.149,3.7,13.15,26,970.0
2015,2,11,13,0,197,618,597,7,-5,49.660000000000004,0.149,3.6,13.14,27,970.0
2015,2,11,13,30,176,635,567,8,-5,52.03,0.149,3.5,13.950000000000001,26,970.0
2015,2,11,14,0,140,689,534,7,-5,55.22,0.149,3.5,14.0,26,970.0
2015,2,11,14,30,232,202,336,8,-5,59.1,0.149,3.4000000000000004,14.86,25,970.0
2015,2,11,15,0,72,857,454,1,-4,63.54,0.149,3.3000000000000003,15.72,25,970.0
2015,2,11,15,30,66,803,361,0,-4,68.43,0.149,2.6,17.76,23,970.0
2015,2,11,16,0,58,722,261,0,1,73.67,0.149,2.0,30.01,21,970.0
2015,2,11,16,30,46,597,158,0,1,79.19,0.149,1.7000000000000002,34.03,18,970.0
2015,2,11,17,0,28,378,62,0,0,84.92,0.149,1.5,37.83,16,970.0
2015,2,11,17,30,0,0,0,0,0,90.82000000000001,0.149,1.6,40.35,15,970.0
2015,2,11,18,0,0,0,0,0,0,96.85000000000001,0.149,1.7000000000000002,40.79,15,970.0
2015,2,11,18,30,0,0,0,0,0,102.97,0.149,1.8,43.56,14,970.0
2015,2,11,19,0,0,0,0,0,0,109.16,0.149,1.9000000000000001,41.03,14,980.0
2015,2,11,19,30,0,0,0,0,0,115.37,0.149,2.0,41.04,13,980.0
2015,2,11,20,0,0,0,0,0,-1,121.59,0.149,2.1,38.97,13,980.0
2015,2,11,20,30,0,0,0,0,-1,127.76,0.149,2.2,41.63,13,980.0
2015,2,11,21,0,0,0,0,0,-2,133.85,0.149,2.3000000000000003,39.49,13,980.0
2015,2,11,21,30,0,0,0,0,-2,139.78,0.149,2.3000000000000003,39.49,13,980.0
2015,2,11,22,0,0,0,0,0,-2,145.45000000000002,0.149,2.4000000000000004,38.07,13,980.0
2015,2,11,22,30,0,0,0,0,-2,150.68,0.149,2.3000000000000003,40.67,12,980.0
2015,2,11,23,0,0,0,0,0,-2,155.16,0.149,2.3000000000000003,40.26,12,980.0
2015,2,11,23,30,0,0,0,0,-2,158.41,0.149,2.2,40.25,12,970.0
2015,2,12,0,0,0,0,0,0,-2,159.81,0.149,2.2,40.12,12,970.0
2015,2,12,0,30,0,0,0,0,-2,158.98,0.149,2.2,40.12,12,970.0
2015,2,12,1,0,0,0,0,0,-2,156.16,0.149,2.2,40.27,12,970.0
2015,2,12,1,30,0,0,0,0,-2,151.94,0.149,2.2,40.27,12,970.0
2015,2,12,2,0,0,0,0,0,-2,146.87,0.149,2.2,40.76,12,970.0
2015,2,12,2,30,0,0,0,0,-2,141.29,0.149,2.2,40.76,12,970.0
2015,2,12,3,0,0,0,0,0,-2,135.41,0.149,2.3000000000000003,41.38,12,970.0
2015,2,12,3,30,0,0,0,0,-2,129.35,0.149,2.2,41.38,12,970.0
2015,2,12,4,0,0,0,0,0,-2,123.19,0.149,2.2,42.35,12,980.0
2015,2,12,4,30,0,0,0,0,-2,116.98,0.149,2.2,42.35,11,980.0
2015,2,12,5,0,0,0,0,0,-1,110.75,0.149,2.2,43.410000000000004,11,980.0
2015,2,12,5,30,0,0,0,0,-1,104.55,0.149,2.1,43.410000000000004,11,980.0
2015,2,12,6,0,0,0,0,0,-1,98.4,0.149,2.1,44.78,11,980.0
2015,2,12,6,30,0,0,0,0,-1,92.33,0.149,2.2,39.230000000000004,13,980.0
2015,2,12,7,0,20,390,45,0,0,86.37,0.149,2.3000000000000003,38.35,16,980.0
2015,2,12,7,30,37,631,140,0,0,80.58,0.149,2.8000000000000003,33.74,18,980.0
2015,2,12,8,0,47,763,245,0,0,74.98,0.149,3.4000000000000004,28.91,20,980.0
2015,2,12,8,30,54,843,348,0,0,69.64,0.149,3.6,27.16,21,980.0
2015,2,12,9,0,60,896,444,0,-1,64.62,0.149,3.9000000000000004,22.64,23,980.0
2015,2,12,9,30,64,933,531,0,-1,60.03,0.149,3.7,21.3,24,980.0
2015,2,12,10,0,73,946,603,0,-2,55.96,0.149,3.5,18.2,25,980.0
2015,2,12,10,30,76,965,663,0,-2,52.54,0.149,3.1,17.13,26,980.0
2015,2,12,11,0,80,972,707,0,-3,49.92,0.149,2.8000000000000003,15.200000000000001,27,980.0
2015,2,12,11,30,81,979,734,0,-3,48.21,0.149,2.4000000000000004,15.19,27,980.0
2015,2,12,12,0,84,977,744,0,-3,47.53,0.149,2.1,13.76,27,970.0
2015,2,12,12,30,83,975,737,0,-3,47.910000000000004,0.149,1.9000000000000001,13.75,27,970.0
2015,2,12,13,0,83,966,712,0,-4,49.34,0.149,1.7000000000000002,13.49,28,970.0
2015,2,12,13,30,81,953,672,0,-4,51.72,0.149,1.5,13.49,28,970.0
2015,2,12,14,0,80,931,614,0,-3,54.93,0.149,1.4000000000000001,13.81,28,970.0
2015,2,12,14,30,76,903,544,0,-3,58.83,0.149,1.2000000000000002,14.65,27,970.0
2015,2,12,15,0,72,862,459,0,-2,63.29,0.149,1.0,16.04,27,970.0
2015,2,12,15,30,65,807,366,0,-2,68.19,0.149,0.6000000000000001,18.080000000000002,25,970.0
2015,2,12,16,0,58,724,264,0,5,73.45,0.149,0.30000000000000004,36.4,23,970.0
2015,2,12,16,30,46,600,161,0,5,78.98,0.149,0.2,41.18,21,970.0
2015,2,12,17,0,28,383,64,0,3,84.72,0.149,0.2,40.980000000000004,19,970.0
2015,2,12,17,30,0,0,0,0,3,90.63,0.149,0.30000000000000004,43.67,18,970.0
2015,2,12,18,0,0,0,0,0,3,96.67,0.149,0.5,42.550000000000004,17,970.0
2015,2,12,18,30,0,0,0,0,3,102.8,0.149,0.7000000000000001,45.37,16,970.0
2015,2,12,19,0,0,0,0,0,2,108.99000000000001,0.149,1.0,44.08,16,980.0
2015,2,12,19,30,0,0,0,0,2,115.2,0.149,1.1,47.01,16,980.0
2015,2,12,20,0,0,0,0,0,2,121.41,0.149,1.3,45.21,16,980.0
2015,2,12,20,30,0,0,0,0,2,127.58,0.149,1.3,48.24,15,980.0
2015,2,12,21,0,0,0,0,0,1,133.67000000000002,0.149,1.4000000000000001,46.230000000000004,15,980.0
2015,2,12,21,30,0,0,0,0,1,139.59,0.149,1.4000000000000001,49.35,14,970.0
2015,2,12,22,0,0,0,0,0,1,145.24,0.149,1.5,47.54,14,970.0
2015,2,12,22,30,0,0,0,0,1,150.44,0.149,1.5,50.78,13,970.0
